idx;sentence_x;sentiment
361;i want to create 4,000 jobs .;0.53
361;travis perkins creates 4,000 jobs , and they create 4,000 jobs .;0.53
361;i can create 4,000 jobs .;0.53
361;how do you create 4,000 jobs ?;0.53
361;by travis perkins , we create 4,000 jobs .;0.53
361;then you can create 4,000 jobs .;0.53
361;when they create 4,000 jobs , they create travis .;0.53
362;lse-deutsche bã¶rse dealmakers wrong to ignore brexit risk;-0.415
362;lse-deutsche brse vany s can not ignore brexit risk .;-0.415
362;ca n't ignore the risk of a dealer in brexit risk .;-0.415
362;lse-deutsche brse vany s wrong to ignore brexit risk .;-0.415
362;if lse-deutsche brse is wrong to ignore brexit risk .;-0.415
362;the lse-deutsche brse dealer is wrong to ignore brexit risk , and it will ignore brexit risk .;-0.415
362;i have a bad case of a dealer of brexit risk .;-0.415
362;where do you want to ignore the risk of brexit risk ?;-0.415
362;in the case of a brexit , the lse-deutsche can be ignored in the light of the risk .;-0.415
362;maybe a mistake in the world is wrong to ignore brexit risk .;-0.415
362;in order to ignore brexit risk , it is wrong to ignore dr. ixit .;-0.415
363;britain cuts lloyds banking group stake to below 17 pct;-0.317
364;london morning briefing: hsbc and standard chartered shares rise;0.5429999999999999
364;it 's london monday morning .;0.5429999999999999
364;see london monday morning : hsbc and april london monday .;0.5429999999999999
364;london london monday morning .;0.5429999999999999
364;i 'm leaving tomorrow morning .;0.5429999999999999
364;london morning , and london chartered has stock .;0.5429999999999999
364;i have a lot of london a. .;0.5429999999999999
364;where 's today ?;0.5429999999999999
364;in london monday morning , you take advantage .;0.5429999999999999
364;first london monday is hsbc .;0.5429999999999999
364;when you have time , you take action .;0.5429999999999999
365;bp reports $583 million loss in first quarter;-0.741
365;bp reports $ 583 per thursday quarter .;-0.741
365;i 'm a member of the pressure of bp .;-0.741
365;bp reports $ 583 per thursday quarter .;-0.741
365;that bp is $ 583 per thursday quarter .;-0.741
365;bp reports suggest $ 583 , and it will be in thursday quarter .;-0.741
365;i have a report from the pressure of bp .;-0.741
365;when do you have $ 583 in thursday quarter ?;-0.741
365;on thursday day , the pressure reports $ 583 per thursday quarter .;-0.741
365;first you will have a report on the report of bp .;-0.741
365;if you have a report , it will be a loss of $ 583 .;-0.741
366;britain's ftse led lower by itv, william hill;-0.637
366;mr. britainis led lower by itv. william .;-0.637
366;i 'm proud of mr. hill .;-0.637
366;mr. bridal .;-0.637
366;i 've led mr. britainus , william hill .;-0.637
366;devil led lower by september , but william hill led lower .;-0.637
366;i have a lead on mr. hill .;-0.637
366;where did britainis go lower by mr. hill ?;-0.637
366;by friday , al led lower by itv. william .;-0.637
366;first when led lower by itv. william .;-0.637
366;when he led itvand william , he led william hill .;-0.637
367;barclays set to name former jpmorgan banker staley as new ceo;0.0
367;barclays started to name former jpmorgan banker as new wednesday .;0.0
367;i decided to name former jpmorgan banker as ceo .;0.0
367;mr. barclays , al decided to name former jpmorgan banker .;0.0
367;i decided to name former jpmorgan banker as new ceo .;0.0
367;barclays started to name former jpmorgan banker , and mr. said i. .;0.0
367;i decided to name former jpmorgan banker as new ceo .;0.0
367;how did barclays go to name jpmorgan in chicago ?;0.0
367;in when , barclays decided to name former jpmorgan banker as new wednesday .;0.0
367;first july started to name jpmorgan banker as new photographer .;0.0
367;when they called jpmorgan , mr. decided to name a new ceo of chicago .;0.0
368;friday papers: sir philip green sells bhs for £1;0.157
369;warren buffett's berkshire adds to favorites ibm, wells fargo;0.25
369;mr. berkshire adds to favorites .;0.25
369;enter mr. berkshire , al ibmsia .;0.25
369;mr. berkshire .;0.25
369;i 'm going to texas .;0.25
369;mr. berkshire adds to favorites ibmway , and mrs.;0.25
369;i have an appointment with mr. berkshire .;0.25
369;where 's london ?;0.25
369;as mr. berkshire , it 's mr. berkshire .;0.25
369;first warren berkshire adds to favorites ibmway .;0.25
369;when london berkshire adds to favorites , it 's dr. berkshire .;0.25
370;spain's caixabank expects to close deal for banco bpi;0.375
370;al caixabank expects to close bpi for banco bpi .;0.375
370;i expect to close bpi for banco bpi .;0.375
370;spainis caixabank , i expect to close banco for la bpi .;0.375
370;i expect to close bpi for banco bpi .;0.375
370;spainis expects to close bpi for banco , and bpi is sunday .;0.375
370;i will expect mr. at banco bpi .;0.375
370;when does banco expect to close bpi for banco bpi ?;0.375
370;for banco bpi , you will close al for banco bpi .;0.375
370;now when expects to close banco for banco bpi .;0.375
370;when spainis is caixabank , you should close bpi for banco bpi .;0.375
371;how kraft-heinz merger came together in speedy 10 weeks;0.214
371;mr. kraft-heinz came together in early 10 weeks .;0.214
371;i know how kraft-heinz merger came here in 10 weeks .;0.214
371;the merger how kraft-heinz merger came together in early 10 weeks .;0.214
371;how kraft-heinz merger came together in early 10 weeks .;0.214
371;kraip heinz came together in ten weeks , and he was joined by the same thing .;0.214
371;i was just thinking of a merger in 10 weeks .;0.214
371;how did heinz merger come together in 10 weeks ?;0.214
371;in addition , krago heinz came together in ten weeks .;0.214
371;then mr. kraft-heinz was in early 10 weeks .;0.214
371;how kraft-heinz merger came together in early 10 weeks , he said .;0.214
372;persimmon revenues lifted 12% by post-election confidence;0.384
372;persimmon revenues raised 12 % by post-election confidence .;0.384
372;strengthen revenues raised 12% % by post-election confidence .;0.384
372;persimmon revenues for post-election confidence .;0.384
372;that persimmon revenues raised 12 % by post-election confidence .;0.384
372;persimmon revenues raised 12% % by post-election confidence , and september elections raised 12 % .;0.384
372;i have an increase in the revenue from persimmon .;0.384
372;where did persimmon revenues raise 12 % by post-election confidence ?;0.384
372;in addition , tax revenues raised 12 % by post-election confidence .;0.384
372;now persimmon revenues raised 12 % by post-election confidence .;0.384
372;when september elections raised 12 % , government revenues raised 12 % .;0.384
373;refile-aviva investors to move 34 bln euros in assets from axa fund arm;0.163
373;refile-aviva investors to move 34 bln euros from axa fund transfer .;0.163
373;i want to move 34 bln euros in assets of axa fund transfer .;0.163
373;refile-aviva investors for the transfer of brake fund .;0.163
373;i want to move 34 bln euros in assets of axa fund transfer .;0.163
373;refile-aviva investors to move 34 bln euros in assets of axa fund transfer , and they will have 34 bln euros from axa .;0.163
373;i can move 34 bln euros in assets of axa fund transfer .;0.163
373;where do i have to move 34 bln euros in mr. axa fund ?;0.163
373;in refile-aviva investors , they move 34 euros in assets from axa fund transport .;0.163
373;then he can move 34 euros in assets of axa fund transfer .;0.163
373;if they move the money , they will move 34 euros in assets of mr. axa fund .;0.163
374;us urges final approval of $20 billion bp oil spill pact;-0.355
374;u.t. is final approval of $ 20 billion september pact .;-0.355
374;i 'm final approval of $ 20 billion december pressure .;-0.355
374;state approval of $ 20 billion december bp oil spill .;-0.355
374;i 'm calling the end of the approval of $ 20 billion september deal .;-0.355
374;u. is the final approval of $ 20 billion december bp oil spill , and ms. has a final approval of oil .;-0.355
374;i have a final approval of $ 20 billion september deal .;-0.355
374;why do you have $ 20 billion september bp oil ?;-0.355
374;for us , it 's a final approval of $ 20 billion december pressure .;-0.355
374;finally c.t. is the final approval of $ 20 billion september pact .;-0.355
374;if we have a problem , it 's a final approval of $ 20 billion december pressure .;-0.355
375;diageo sells ryder cup venue gleneagles hotel to ennismore group;0.237
376;update 1-gsk-linked investigator freed early from china jail - source;0.2
376;you update 1-gsk-linked investigator released from china prison .;0.2
376;update 1-gsk-linked investigator released from china prison .;0.2
376;available information from china prison .;0.2
376;if investigator released early from china prison .;0.2
376;you will update 1-gsk-linked investigator released from china prison , and you will have a source .;0.2
376;i update the 1-gsk-linked investigator from china prison .;0.2
376;where do you update 1-gsk-linked investigator released early from china prison ?;0.2
376;for september prison , we release an open investigator from china prison .;0.2
376;first you update a 1-gsk-linked investigator from china prison .;0.2
376;if you update an initial investigator from china prison , it will release the source .;0.2
377;ftse hits three-week low as financials, tesco fall;-0.612
377;january hits three-week low as financials , tesco fall .;-0.612
377;i 'm short on charges , mr. tesco .;-0.612
377;january weeks , january week .;-0.612
377;i 've hit a couple of weeks , mr. financialske .;-0.612
377;january hits three-week low as financials , and mr. tesco is dead .;-0.612
377;i have a three-week strike for immigrants , mr. tesco .;-0.612
377;where is the number of people , mr. tesco ?;-0.612
377;in addition , it is clear from fts , tesco fall .;-0.612
377;then friday hits three-week low as financials , tesco fall .;-0.612
377;when spanish hits three-week low as financials , tesco fall is dead .;-0.612
378;lse-deutsche bã¶rse dealmakers wrong to ignore brexit risk;-0.473
378;lse-deutsche brse vany s can not ignore brexit risk .;-0.473
378;ca n't ignore the risk of a dealer in brexit risk .;-0.473
378;lse-deutsche brse vany s wrong to ignore brexit risk .;-0.473
378;if lse-deutsche brse is wrong to ignore brexit risk .;-0.473
378;the lse-deutsche brse dealer is wrong to ignore brexit risk , and it will ignore brexit risk .;-0.473
378;i have a bad case of a dealer of brexit risk .;-0.473
378;where do you want to ignore the risk of brexit risk ?;-0.473
378;in the case of a brexit , the lse-deutsche can be ignored in the light of the risk .;-0.473
378;maybe a mistake in the world is wrong to ignore brexit risk .;-0.473
378;in order to ignore brexit risk , it is wrong to ignore dr. ixit .;-0.473
379;weir group offloads two renewables units;0.09
